Unnamed: 0,headline,content,timestamp,url,author,publication_date,section,relevant
1249,'Glad I didn't give up' - Johnson-Thompson's Olympic silver joy,"This video can not be played 'I'm so relieved' - Johnson-Thompson reacts to winning her first Olympic medal Four Olympic Games have brought four very different experiences for Katarina Johnson-Thompson. It has been a rollercoaster journey through a career marked by stunning highs and desperate lows. From the top of the world to fearing it might all be over, and back again. Each experience led Johnson-Thompson to this moment at Paris 2024 - when silver felt almost as good as gold. With a podium place on the sport's biggest stage at last in reach, the 31-year-old arrived at the decisive 800m race of her fourth Games with the chance of becoming champion. The near-certain guarantee of a medal represented - beyond any doubt - an exceptional achievement in itself, four years after a career-threatening Achilles injury and three years after being dealt another devastating injury setback in Tokyo. Faced with the task of needing to finish 8.5 seconds ahead of arguably the greatest heptathlete of all-time, Johnson-Thompson produced a fearless performance to clock a personal best before facing an agonising wait for the official results. Deep down, she already knew as she crouched on the track at the Stade de France. It was confirmed that Nafissatou Thiam had crossed the line with two seconds to spare, winning by only 36 points to become the first woman to win three Olympic heptathlon titles. In truth, though, it didn't really matter at all. It was silver for Johnson-Thompson, who said earlier this year ""it's really hard to be a fan of me"". The magnitude of her emotional podium finish will not be lost on those who have followed the ups and downs of her career since London 2012. ""I can't even describe the words that this week has taken,"" Johnson-Thompson told BBC Sport. ""I'm just so, so happy that I've got an Olympic medal to add to my collection. ""It has been so hard getting back to this point so I'm just so relieved."" Johnson-Thompson ends Olympic medal wait with silver GB win women's 4x100m relay silver and men take bronze This video can not be played Watch all of Johnson-Thompson's heptathlon events Above the three-inch scar on Johnson-Thompson's left Achilles tendon is a tattoo of a blue shell, used in the game Mario Kart to wipe out the race leader. Johnson-Thompson had at last fulfilled her world-beating potential to become world champion in Doha in 2019, beating reigning Olympic champion Thiam by a sensational 304 points and breaking Jessica Ennis-Hill's British record. A year later, it all came crashing down. An Achilles rupture on her take-off leg, so crucial to the jumping capabilities which allowed her to achieve her maiden global triumph, saw Johnson-Thompson start the Olympic year wearing a protective boot. Remarkably, she recovered in just eight months to make the Tokyo Olympics, only to suffer further heartbreak. In a soulless stadium absent of spectators amid the global pandemic, a calf tear sustained during the 200m left her writhing on the track in pain, bringing the cruellest end to her latest bid for an Olympic medal. Emblematic of the resilience she has shown throughout, she picked herself up and carried on, hobbling across the finish line, but the significant blow ultimately led to a year of indifference and underperformance in 2022. Repeated setbacks left her disheartened. Almost a bystander at the World Championships, she finished a disappointing eighth and later admitted: ""Eugene was the worst of me. It was such a horrible experience."" It took gold in front of a home crowd at the Commonwealth Games in Birmingham later that summer to reignite her desire to fight for titles, putting her on the path that would eventually lead to the moment she had long dreamed of in Paris. Denise Lewis, Olympic heptathlon champion at Sydney 2000, said on BBC TV: ""She has worked doggedly to be the best that she can be. ""Her demeanour has changed. She is more confident. She is resilient, absolutely resilient. ""She is the national record holder, a double world champion. Had she not left this arena with a medal she would have been really disappointed. It completes the set."" Only in winning world gold in 2019 has Katarina Johnson-Thompson performed better than at Paris 2024 Johnson-Thompson described her second global heptathlon triumph in Budapest last year as ""the best day of my life"" after she defended a narrow lead over favourite Anna Hall to complete a remarkable turnaround in her career. With expectations raised, it was time for redemption on the sport's biggest stage. London 2012 represented a learning experience for the teenage Johnson-Thompson, who finished 13th as Ennis-Hill won gold on an unforgettable Super Saturday for Team GB, but it was sixth place in Rio that she felt marked a missed opportunity. It even caused her to question whether she wanted to continue - long before the unfortunate events of Tokyo. ""Rio 2016 was mental exhaustion. Tokyo 2020 was physical exhaustion,"" Johnson-Thompson said. ""After both of those Olympics, I wanted to give up for different reasons, but I'm glad I didn't. ""I'm so happy with the last three years and the team around me. I wouldn't be on the start line without them."" Speaking on BBC TV, Ennis-Hill said of Johnson-Thompson: ""I remember in Rio after we competed, she was almost ready to stop there. She had just had enough. ""But she kept going for two more Olympics. It's so hard to put into words how challenging that is and how well she has done."" In Paris, those 12 years of global championship experience were channelled into putting the record straight. Johnson-Thompson produced a personal best in the shot put, by far one of her weakest disciplines, to remain in gold medal contention, before running the 800m of her life as she amassed the second-best score of her career in pursuit of the ultimate prize. Wearing a beaming smile, a silver tiara on her head and with a Union Jack draped over her shoulders, the achievement of going so close to gold at all was not lost on her for a second as Thiam's victory was confirmed. Even this year there had been concern surrounding preparations after Johnson-Thompson withdrew from the European Championships in June with a minor leg issue, having contested only three events but already fallen behind Thiam. That was a necessary sacrifice to make as she went after the one prize she desperately desired. ""I'm very grateful and emotional. I'm feeling overwhelmed. I've got no regrets,"" Johnson-Thompson said on Friday evening. ""I'm just trying to take it all in and live in the moment. It's the ultimate relief. ""I was running for gold, but to be honest I had such mixed emotions that I was sort of grieving gold but also fighting for gold. Then I was celebrating silver. So many mixed emotions. ""Just to be on the podium is such an honour. Olympic cycles can be brutal, and I know that more than anyone."" Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-09 23:09:53,https://www.bbc.com/sport/olympics/articles/c23l8z9e2d9o,Harry Poole,2024-08-09 23:09:53,,True
1250,Egypt wrestler arrested in Paris for sexual assault,"Egypt wrestler Mohamed Ibrahim won bronze at Tokyo 2020 Egyptian Olympic wrestler Mohamed 'Kesho' Ibrahim has been arrested in Paris for an alleged sexual assault. The Paris prosecutor's office released a statement saying: ""On August 9 around 5am, a man born in March 1998 in Egypt who was a wrestler in the Olympic delegation was arrested in front of the Oz cafe."" It is understood he was arrested for allegedly touching the buttocks of another customer at the cafe. The Egyptian Olympic Committee (EOC) named Kesho, who won a bronze medal at the Tokyo 2020 Games, as the team member who had been arrested. The EOC added he will be investigated by its ethics committee and could face a life ban from competition. ""If the allegations are substantiated, the wrestler will face permanent suspension and will be barred from participating in both domestic and international competitions,"" it said. Kesho was beaten by Azerbaijan's Hasrat Jafarov in the first round of the men's 67kg Greco-Roman wrestling on Wednesday. The EOC said he had been given permission to leave the Egyptian camp to watch the final of his weight category but failed to return and turned off his phone. Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-09 23:09:53,https://www.bbc.com/sport/olympics/articles/c8dpmrrj6ggo,Unknown,2024-08-09 17:09:53,,True
1247,Netherlands secure historic Olympic hockey double,"This video can not be played Netherlands win women's hockey gold The Netherlands overcame an almighty scare to retain their Olympic title in the women's hockey by beating China on penalties in the final. The Dutch were the overwhelming favourites having thrashed China 3-0 in the group stages, but were nine minutes away from missing out on gold before Yibbi Jansen equalised with a drag flick. The match finished 1-1, and the current world and European champions dominated the shootout with Dutch keeper Anne Veenendaal making three saves in a 3-1 win. It means the Netherlands have now won four of the past five Olympic titles - the one exception being a silver medal in 2016 - and the Dutch became the first nation  to win two hockey golds at the same Games after the men's team won their final on penalties on Thursday. China, who matched their best hockey finish at a Games when they lost to the Dutch at Beijing 2008, opened the scoring in the first quarter when Chen Yi deflected in Dan Wen's pass across goal. The Dutch had also hit the post in the second quarter through Frederique Malta's drag flick. In the bronze medal match, Argentina defeated Belgium 3-1 on penalties after the game finished 2-2 after 60 minutes. Sofia Cairo scored the winning penalty against a Belgium side who were playing in only their second Olympics, as goalkeeper Cristina Cosentino saved three shootout attempts. Belgium took the lead early on through Emma Puvrez before Agustina Gorzelany equalised seven minutes into the second quarter. Argentina went ahead through Agustina Albertarrio, before Belgium's Justine Rasir levelled the scores and her side defended resolutely for the rest of the game. Argentina have now won four silvers and two bronzes across the past seven Olympic Games Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-09 23:09:53,https://www.bbc.com/sport/olympics/articles/cpqjd507850o,Joe Rindl,2024-08-09 23:09:53,,True
1248,Spain edge France in extra-time thriller to win football gold,"This video can not be played Spain win Olympic gold after eight-goal thriller in final against France Spain continued their recent dominance of international football by edging past France - who fought back from 3-1 down to force extra time - to win Olympic men's gold at Paris 2024. The hosts took an early lead but in a pulsating match they quickly fell two goals behind before half-time, then mounted a stunning second-half comeback. However, Thierry Henry's side could not see the job through as Spain substitute Sergio Camello kept calm in the most tense of situations to score twice in the extra period. Both goals sparked jubilant celebrations among the Spanish, who mobbed Rayo Vallecano forward Camello as they won Olympic gold for the first time since 1992. The thrilling triumph continued Spain's success, little over a month after they won the men's European Championship, beating England in the final. They also won the men's under-19 European title last month, while the women's team lifted the World Cup last year. In contrast, the mood of the hosts was initially one of deflation before a more celebratory tone as the squad received their silver medals. ""It wasn't easy to build this team up, but I'm proud of the work we did,"" said Henry. With France unable to clinch victory, Great Britain remained fifth in the Paris 2024 medal table. Both nations have won 14 gold medals but Team GB have 57 overall which is one more than France. Why Spain's teams are dominating football  Spain have won Olympic men's football gold for the first time since 1992 Henry is a national hero for his playing exploits, having helped France win the 1998 World Cup on home soil before going on to become their all-time record goalscorer. Leading Les Bleus to a first Olympic gold in 40 years would have further immortalised the 46-year-old among his compatriots. In front of a passionate 48,000 crowd at the Parc des Princes, France made an encouraging start when Enzo Millot's shot squirmed through weak hands from Spain keeper Arnau Tenas. But Spain's attacking quality quickly clicked into gear to stun the host nation. Within seven minutes, they had equalised when Barcelona's 21-year-old Fermin Lopez finished off an incisive move with a first-time shot which he scuffed but spun into the bottom corner. Spain were slick, sharp and got their rewards again to take the lead. Fermin notched his second when he was more alert than the French defenders, gambling when Guillaume Restes went to gather a left-wing cross and then pouncing when it did not stick to the French keeper's gloves. When Alex Baena casually and precisely clipped in a free-kick for the third, it looked ominous for France. However, Henry's side rallied in dramatic fashion and retained belief with their stirring second-half display. The evolving emotions of the home crowd - from excitement through joy, despair, and anger - had turned to hope. France pulled a goal back when Maghnes Akliouche diverted in Michael Olise's inswinging free-kick, continuing the surge of momentum and confidence. With time running out, though, more drama produced a gripping finale. A melee in the box led to referee Ramon Abatti being told to go to the pitchside monitor and, after a moment of theatrical tension, pointed to the penalty spot with Benat Turrientes deemed to have been holding France substitute Arnaud Kalimuendo. Crystal Palace striker Jean-Philippe Mateta held his nerve to convert with a composed finish in stoppage time, sparking more wild celebrations among the home fans who collectively caught their breath before extra time started. Spain, though, looked they still had the capability to carve open France with their slick passing - and that's what happened as Camello turned an incredible game back in their favour with his double strike. ""There were a few minutes during the first half in which we disappeared,"" added Henry. ""And we paid a high price for that.""",2024-08-09 23:09:53,https://www.bbc.com/sport/olympics/live/ce800785073t,Jonathan Jurejko,Unknown,,True
1253,Celine Dion 'does not endorse' Trump  use of Titanic song,"Celine Dion's team has criticised former US President Donald Trump for the ""unauthorised"" use of a clip of one of her hits at a presidential campaign event. The song My Heart Will Go On - which featured in a 1997 film about the doomed ship Titanic -  was played to supporters before Trump appeared on stage at a rally in Bozeman, Montana, on Friday.  In a statement released on X, Dion's team said she did not ""endorse"" the use of the song, adding: ""And really, that song?"" Artists and bands including Neil Young, Queen and the Rolling Stones have previously complained about Mr Trump using their songs at campaign rallies. The statement said: ""Today, Celine Dion's management team and her record label, Sony Music Entertainment Canada Inc, became aware of the unauthorised usage of the video, recording, musical performance, and likeness of Celine Dion singing My Heart Will Go On at a Donald Trump / JD Vance campaign rally in Montana. ""In no way is this use authorised, and Celine Dion does not endorse this or any similar use. ""...And really, that song?"" The Trump campaign has not responded to the statement.  My Heart Will Go On is one of five-time Grammy winner Dion's best-known songs. The Oscar-winning ballad was on the soundtrack of the 1997 blockbuster Titanic, starring Leonardo DiCaprio and Kate Winslet as two lovers who meet on the doomed ship's maiden voyage in 1912. Dion made a triumphant return to live singing last month at the opening ceremony of the Paris Olympics. It was her first performance since revealing she had been diagnosed with Stiff Person Syndrome (SPS) in 2022. SPS is a rare neurological disorder that causes muscles to spasm and can be debilitating. The singer discussed her struggles with SPS in a film called I Am: Celine Dion, which Amazon Prime Video said last month had become its most successful documentary ever. The Canadian artist Neil Young has also previously objected to Trump using his songs, and in 2020 the Rolling Stones threatened him with legal action after the song You Can't Always Get What You Want was played at a political rally in Tulsa, Oklahoma. Ozzy and Sharon Osbourne sent a notice to Trump banning him from using Black Sabbath music in campaign videos in 2019.  The Republican Party's presidential candidate is not the only politician to receive criticism from artists over the use of songs during campaign rallies.  Last year, rapper Eminem asked aspiring Republican presidential candidate Vivek Ramaswamy to stop using his songs. Bruce Springsteen castigated President Reagan for planning to use Born in the USA for his 1984 election campaign. Fatboy Slim furiously denounced the UK Labour Party for using his hit Right Here, Right Now at their 2004 conference - the year after the Iraq War.  Legally, US politicians do not always need direct permission from artists.  Their campaigns can buy licensing packages from music rights organisations giving them legal access to more than 20 million songs. However, artists have the right to remove their music from that list. ",2024-08-10 23:09:45,https://www.bbc.com/news/articles/c8xlj48pl42o,Unknown,Unknown,,True
1254,Hayes leads US to Olympic gold in her first tournament,"This video can not be played Watch highlights as Emma Hayes leads US to Olympic gold beating Brazil in first competition  Emma Hayes underlined her status as one of the best coaches in the women's game by leading the United States to Olympic football gold in her first tournament in charge. The 47-year-old Englishwoman only took over little under three months ago, but has transformed a transitional US team into Olympic champions. Mallory Swanson's composed second-half finish was enough to secure the Americans' first Olympic gold since 2012 - and fifth overall. An entertaining encounter at a sweltering Parc des Princes had not produced the goal that it deserved until Swanson beat the off-side trap and coolly slotted beneath Brazil keeper Lorena. Brazil almost snatched an equaliser early in the 10 minutes of injury time when Adriana saw her diving header clawed away by US keeper Alyssa Naeher. But they were unable to create any more opportunities as their wait for a first international women's title goes on. Hayes took over the United States after leaving Chelsea, where she won 14 trophies in her 12-year tenure, in May When Hayes received a call about the US job, she described how she was left ""stunned for a couple of days"" at the prospect of taking over one of the most iconic roles in women's football. Sure the aura of the world's once-dominant team had faded in recent years, but the lustre of restoring glory to the powerhouse of the game remained. Hayes, who left Chelsea as their most-decorated head coach after winning 14 trophies in a sensational 12-year tenure, warned the revival would take time. Last year, the US recorded their worst performance at a Women's World Cup when they were knocked out by Sweden in the last 16. Slipping to fifth in the world rankings was an unwanted nadir. But Hayes has already managed to build a style of play, added to a team spirit underpinned by her British humour,, external which has proved successful. After weathering some early Brazil pressure, including Ludmila seeing a goal ruled out for a tight off-side, the Americans grew into a game which flowed from end to end. Swanson was unable to take their best chance of the first half, but made amends after the break to become the golden match-winner on her 100th cap. Hayes instantly hugged her coaching staff at the final whistle as the rest of the bench raced onto the pitch with Bruce Springsteen classic 'Born in the USA' blaring out. Marta is the all-time leading scorer in World Cups, men's or women's, with 17 goals in 23 appearances across six tournaments As well as offering the shot at an historic international title, Brazil's run to the final also provided an opportunity for the iconic Marta to bow out on the biggest stage. One of the greatest players which the women’s game has ever seen, Marta has won a vast array of team and individual honours – but will retire without the international trophy which she craved. Marta, 38, left the pitch in tears when she was shown a straight red card in the group game against Spain. Her team-mates reaching the final, though, allowed the chance of redemption, although the  six-time Fifa world player of the year had to settle for a place on the bench. Marta, part of the Brazil team which won Olympic silver at Athens 2004 and Beijing 2008, was introduced moments after the US took the lead. With half an hour to make an impact, she struggled to find space and did not have any clear-cut opportunities from open play. Her best effort came in the final five minutes of normal time when she bent a 20-yard free-kick over the bar. Time ran out for the Brazilians - and the clock ticked down on Marta’s international career.  As the forward walked off the pitch, Brazil coach Arthur Elias stalled Marta to ensure she was the last player off and the focal point of a heartfelt standing ovation from both Brazil and US fans. Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-10 23:09:45,https://www.bbc.com/sport/olympics/live/cvg5l5306z6t,Jonathan Jurejko,Unknown,,True
1256,Trump campaign says its internal messages hacked by Iran,"Donald Trump’s campaign has said some of its internal communications have been hacked and suggested it was targeted by Iranian operatives. US news website Politico reported on Saturday that it had been emailed campaign documents including internal research carried out on Trump’s running mate, Ohio Senator JD Vance. “These documents were obtained illegally from foreign sources hostile to the United States, intended to interfere with the 2024 election,” a campaign spokesman told the BBC. Politico said it had confirmed the authenticity of the documents. The BBC has not independently verified the claims. The campaign did not give any further details or any evidence linking the document leak to Iranian hackers or the Iranian government. Its statement came one day after Microsoft released a report indicating that Iranian hackers targeted the campaign of an unnamed US presidential candidate in June. Microsoft’s Threat Analysis Center (MTAC) said that the campaign was sent a spear phishing email – a message designed to look trustworthy in order to get the target to click on a malicious link. “Over the past several months, we have seen the emergence of significant influence activity by Iranian actors,” the MTAC report said. Trump campaign spokesperson, Steven Cheung said the June hacking attempt mentioned in the MTAC report “coincides with the close timing of President Trump’s selection of a vice presidential nominee"". “The Iranians know that President Trump will stop their reign of terror just like he did in his first four years in the White House,” Mr Cheung said. Politico said that in late July it began receiving emails from a person who identified themselves only as “Robert” using an AOL email account. The news outlet said the Vance file was 271 pages long and based on publicly available information about Vance’s past record and statements. The email account also sent part of a research document about Florida Senator Marco Rubio, who was also a vice presidential contender, it said. Presidential campaigns routinely research potential vice-presidential nominees in order to ferret out any potentially embarrassing revelations. Politico reported that some of Mr Vance's previous - and well-known - criticisms of Trump were labelled in the document as ""potential vulnerabilities"".  The Microsoft report noted: ""Iranian cyber-enabled influence operations have been a consistent feature of at least the last three US election cycles."" Microsoft had released a similar report during the 2020 election saying Iranian hackers had targeted presidential campaigns.  US security sources have also warned of an Iranian plot to assassinate Trump, unconnected to last month’s attempted shooting in Pennsylvania. And on Tuesday, the US justice department charged a Pakistani man alleged to have ties to Iran with plotting to assassinate US officials, potentially including the former president. The BBC has contacted Iranian officials for comment.",2024-08-10 23:09:45,https://www.bbc.com/news/articles/c4ge30ze4dpo,Unknown,Unknown,,True
1264,Criticism of Australian Olympic breaker 'disappointing',"This video can not be played Australia's 'Raygun' competes in breaking at Paris 2024 Australian Olympic great Anna Meares says the social media mocking of a breaker for her routine and choice of clothing is ""really disappointing"". Rachael Gunn, 36, failed to win over the judges as she lost her three round-robin contests in the competitive form of breakdancing by an aggregate score of 54-0 on Friday. The university lecturer - who competes under the name Raygun - wore a green and yellow Australian Olympic tracksuit, while her rivals were kitted out in streetwear as breaking made its debut as a Games event. As well as criticising her attire, social media users mocked the Australian's routine as she bounced around on stage like a kangaroo and stood on her head at times. Explaining her performance, Gunn said: ""I was never going to beat these girls on what they do best, the dynamic and the power moves, so I wanted to move differently, be artistic and creative because how many chances do you get in a lifetime to do that on an international stage? ""I was always the underdog and wanted to make my mark in a different way."" Meares, a two-time Olympic cycling gold medallist who is the Australia team's chef de mission in Paris, said of the criticism: ""I think that what has occurred on social media with trolls and keyboard warriors, and taking those comments and giving them air time, has been really disappointing."" Speaking at a news conference on Saturday, Meares said: ""I absolutely love her courage. I love her character, and I feel very disappointed for her that she has come under the attack that she has."" Breaking: The new Olympic sport for 2024 explained Breaking makes head-spinning Olympic debut Responding to the backlash on social media, Gunn said: ""Don't be afraid to be different, go out there and represent yourself, you never where that's gonna take you."" Meares says the criticism of Gunn was evidence of misogyny. ""In 2008, she was locked in a room crying being involved in a male-dominated sport as the only woman, and it took great courage for her to continue on and fight for her opportunity to participate in a sport that she loved,"" Meares said. Gunn appeared to agree with Meares' sentiment, as she questioned whether male counterparts would be met with the same level of outrage for their clothing choices. ""Looking forward to the same level of scrutiny on what the b-boys wear tomorrow,"" Gunn said on Friday. In breaking, female participants are known as 'b-girls', while males are referred to as 'b-boys'. Breaking - a style of street dance that originated in 1970s New York - was announced in 2020 as part of the Olympic programme for Paris. The event, which has been introduced to attract a younger audience to the Games, is not yet part of the programme for Los Angeles in 2028. Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-10 23:09:46,https://www.bbc.com/sport/olympics/articles/c2dgxp5n3rlo,Unknown,2024-08-10 15:09:46,,True
1265,US win basketball and football gold as GB earn six medals on day 15,"LeBron James has now won three Olympic gold medals and a bronze The United States claimed gold in the women's football and men's basketball as Great Britain and Northern Ireland won medals in artistic swimming, athletics, diving and taekwondo on day 15 of the Paris Olympics. GB's first ever medal in artistic swimming arrived as Kate Shortman and Izzy Thorpe took silver with an exquisite free routine in the duet.  Noah Williams won Britain's first medal of the day - and his second of the Games - with bronze in the men's 10m platform diving final. Meanwhile, Caden Cunningham narrowly missed out on becoming the first British man to win Olympic taekwondo gold as he took silver in the +80kg category. Georgia Bell ran a British record time to earn 1500m bronze, while both the men's and women's 4x400m quartets also claimed bronze medals on the final night of track and field at the Games. Great Britain have now won 63 medals - one fewer than they secured at the Tokyo Olympics - with one day to go. Team GB are sixth in the medal table with 14 golds, 22 silvers and 27 bronzes. If they can win five medals on day 16, the 2024 squad will overtake the record overseas tally of 67 medals achieved at Rio 2016. What's happening and when at Paris 2024 Full Paris schedule for day 16 Paris Olympics medal table Who are Team GB's medal winners at Paris 2024? GB's Cairess fourth as Tola wins Olympic marathon Dutch rider crashes into GB's Wood in men's madison Trolling of viral Olympics breaker 'disappointing' This video can not be played Watch highlights as Emma Hayes leads US to Olympic gold beating Brazil in first competiton In the women’s football competition, Englishwoman Emma Hayes led the United States to glory in her first tournament since taking charge in May. A serial winner in club management, the 47-year-old maintained her golden touch in her first act on the international stage as Mallory Swanson's composed second-half finish helped the Americans win the gold medal for the first time since 2012.  It ensured there would be no fairytale ending for Marta. An icon of the women’s game and six-time world player of the year, she heads into retirement at the end of her sixth and final Olympics, aged 38, with a third silver medal. The US have been crowned champions five times since women's football was introduced to the Olympic programme in 1996. American dominance also extends unsurprisingly to the basketball court, where they have now won every single men's competition they have entered, aside from in 1972, 1988 and 2004. A star-studded side containing LeBron James, Steph Curry and Kevin Durant proved too strong for a French squad that included NBA rookie of the year Victor Wembanyama. Leading 49-41 at half-time the US eventually sealed a 98-87 win, with Curry contributing 24 points. This video can not be played GB's Shortman and Thorpe win historic silver in artistic swimming Britain's previous best finish in artistic swimming - formerly synchronised swimming - was the fourth place achieved by Caroline Holmyard and Carolyn Wilson in Los Angeles in 1984, when the event made its Olympic debut. However, Shortman and Thorpe's Olympic success had been in the making for a while after they became the first Britons to win a duet medal at the World Championships earlier this year - where they took a silver and bronze. The pair were fractionally outside the podium positions after Friday's technical routine although a score of 264.0282 was less than a point off the Netherlands, who held third place overnight. And a superb free routine was adjudged the best of the 17-strong field on Saturday, an overall score of 558.5367 points lifting Shortman and Thorpe above both Austria and the Netherlands to take silver behind China. This video can not be played Team GB's Noah Williams performs an impressive final dive scoring 94.35 One week after winning his first Olympic medal with silver in the men's synchronised 10m platform alongside Tom Daley, Noah Williams has another to add to his collection. The 24-year-old earned bronze in the individual men's 10m platform final, improving significantly as the competition progressed. He qualified for the final in 12th, before capitalising on the mistakes of others in the final, scoring 94.35 on his final dive to secure his place in the top three. China's Cao Yuan won gold, with Japan's Rikuto Tamai taking silver. Cao's victory means China have won all eight diving medals on offer at the 2024 Games, completing an Olympic clean sweep in the diving for the first time. This video can not be played GB's Caden Cunningham wins silver after losing men's +80kg category final Cunningham said he could become the ""king of taekwondo"" after winning a silver medal in the men's +80kg category. The 21-year-old defeated three world champions en route to the gold-medal contest, which he narrowly lost 2-1 to Iran's Arian Salimi. ""It's the start of whatever I want,"" said Cunningham. ""I work very hard, if I choose something else I choose something else and I'll master it. ""If I stay with this, I'll be the king of taekwondo for the next four years, no problem."" Cunningham's silver ensured that Britain maintained their record of winning an Olympic taekwondo medal at every Games since Athens 2004. Fellow Briton Rebecca McGowan missed out on a place on the podium when she was beaten by Turkey's Nafia Kus Aydin in their +67kg bronze-medal match. This video can not be played Faith Kipyegon sets new Olympic record as GB's Georgia Bell gets bronze in the 1500m final Great Britain picked up six medals in total on Saturday, with half of that tally coming in a frenetic period on the track.  Bell's sensational 1500m performance saw her run a personal best and post a new national record as she finished behind Kenya's Faith Kipyegon and Australia's Jessica Hull. The men’s 4x400m quartet - featuring Alex Haydock-Wilson, Matthew Hudson-Smith, Lewis Davey and Charlie Dobson - set a European record of 2:55.83 as they earned bronze behind the United States and runners-up Botswana. And as they celebrated at the Stade de France, their third-place run was matched by Victoria Ohuruogu, Laviai Nielsen, Nicole Yeargin and Amber Anning, who clocked a British women's national record of 3:19.72 as the USA again took gold, this time ahead of a Netherlands team anchored by the fast-finishing Femke Bol. It marked a fifth relay podium result for GB, who also won a silver in the women’s 4x100m and men’s 4x100m bronze on Friday, following mixed 4x400m bronze last week. That success was a huge factor in the team reaching 10 athletics medals - their highest at an Olympics for 40 years, since 16 were won by GB athletes at Los Angeles 1984. This video can not be played Watch as team GB win bronze and set new british record in 4x400m relay Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-10 23:09:46,https://www.bbc.com/sport/olympics/articles/c3ej8gz13z8o,Paul Battison,2024-08-10 23:09:46,,True
1263,Chiles could lose Olympic bronze in score dispute,"Chiles was initially in fifth place before her score was upgraded American gymnast Jordan Chiles could be stripped of the bronze medal she won in the women's floor final after a ruling by the Court of Arbitration for Sport (Cas). It upheld a complaint by the Romanian Olympic Committee that an inquiry submitted by the US team about Chiles' score fell outside the one-minute limit for such appeals and should be disregarded. Chiles initially scored 13.666 in Monday's final, putting her in fifth place in the competition, and leading Romanian gymnast Ana Barbosu, who scored 13.7, to believe she had won the bronze medal. However, after the inquiry by Chiles' coach Cecile Landi with regard to her difficulty rating, officials upgraded Chiles' score to 13.766, placing her third. The adjustment left Barbosu, who had begun celebrating her medal, upset and led to a protest from the Romanian team. In reinstating Chiles' score to 13.666, Cas said in a statement it was up to the International Gymnastics Federation (FIG) to ""determine the ranking of the final of the women's floor exercise and assign the medal(s) in accordance with the above decision"". Today's Olympics guide Full Paris Olympics schedule BBC's Paris Olympics TV schedule",2024-08-10 23:09:46,https://www.bbc.com/sport/olympics/articles/c1d73g2glr0o,Unknown,2024-08-10 21:09:46,,True
